CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
DEU000120400;230996190;FIN;;;319.00;0.00;0.00;;33.34;28.26;CHRISTINA JARCHAU;FIN-14-V;FIN-14-V;Vaasa;;Y;OF7544;Y;Y;Y;8332277;;TO;;OTM, OTB;683.00;173.46;Metal;;1983-01-01;MFL;1983-01-01;;
DEU001160602;;FIN;;;20.23;0.00;0.00;;11.99;0.00;BÄRBEL;FIN-31613-T;FIN-31613-T;Turku;;N;;N;;;;;FX;;PTM, OTM;350.00;0.00;Metal;;1998-01-01;MFL;1998-01-01;;2015-05-20
DNK000006137;230179120;FIN;;;373.00;0.00;0.00;;39.90;35.14;Glomskär;FIN-1151-T;FIN-1151-T;Turku;;Y;OJUS;Y;Y;Y;8331833;;TO;;OTM, OTB;700.00;333.00;Metal;;2023-08-25;MFL;1983-01-01;;
DNK000006814;;FIN;;;14.84;0.00;0.00;;11.70;0.00;Nordnæs;FIN-39-K;FIN-39-K;Kymi;;N;;N;N;N;;;TT;;OTB, OTM;168.00;0.00;Wood;;2025-08-13;MFL;1965-01-01;;
DNK000007253;;FIN;;;71.00;0.00;0.00;;18.52;18.51;DIANA;;FIN-1137-T;Turku;;Y;OJ8624;N;N;N;;;TT;;OTB, OTM;308.00;12.00;Wood;;2009-09-02;MFL;1959-01-01;;2014-10-17
DNK000008392;;FIN;;;123.34;0.00;0.00;;27.04;24.93;WINDÖ;FIN-171-T;FIN-171-T;Turku;;Y;OXNQ;Y;;;;;FX;;OTM, OTB;368.00;10.00;Metal;;2001-11-12;MFL;1960-01-01;;2005-12-07
DNK000012310;230942350;FIN;;;247.00;0.00;0.00;;34.70;31.27;HANNE;;FIN-168-V;Vaasa;;Y;OJQD;Y;Y;Y;6900563;;TO;;OTM, OTB;749.00;175.00;Metal;;1968-06-18;MFL;1968-01-01;;2024-04-02
DNK000012807;230069190;FIN;;;113.00;0.00;0.00;;20.60;18.68;LINDESNES;;FIN-1143-T;Turku;;Y;OJQN;Y;Y;Y;;;TT;;OTB, OTM;448.00;17.00;Metal;;1985-01-01;MFL;1984-01-01;;
DNK000013087;;FIN;;;110.00;0.00;0.00;;19.51;17.31;MONICA;;AAL-127;Åland;;Y;OH3858;Y;Y;N;8612110;;TO;;OTM, PTM;368.00;0.00;Metal;;2014-05-07;MFL;1985-01-07;;2018-10-16
DNK000013170;230083540;FIN;;;182.00;0.00;0.00;;31.70;28.24;MILTON;;FIN-172-V;Vaasa;;Y;OH5494;Y;Y;Y;7637292;;TO;;OTM, PTM;749.00;100.00;Metal;;1976-07-08;MFL;1976-01-01;;2021-08-17
DNK000013968;219239000;FIN;;;441.00;0.00;0.00;;40.80;37.30;LAGUNA;FIN-1122-T;FIN-1122-T;Turku;;Y;OJ9406;Y;Y;Y;7392309;;TO;;OTM, PTM;956.15;847.00;Metal;;1974-01-01;MFL;1974-01-01;;
EST010101021;;FIN;;;113.00;0.00;0.00;;23.90;23.06;HIIESAARE;;FIN-1114-U;Uusimaa;;Y;OJPN;Y;Y;N;8878348;;TO;;OTM, PTM;551.00;120.00;Metal;;2012-01-05;MFL;1981-01-01;;2018-02-01
FIN000010001;;FIN;;;33.00;0.00;0.00;;16.95;16.18;DORITA;FIN-162-O;FIN-162-O;Oulu;;Y;OF2343;Y;;;;;FX;;OTM, GNS;239.04;0.00;Wood;;1960-01-01;MFL;1939-01-01;;2005-01-25
FIN000010002;;FIN;;;49.77;0.00;0.00;;18.57;17.79;MILORD;FIN-183-T;FIN-183-T;Turku;;N;;Y;;;;;FX;;OTM, NO;375.00;0.00;Wood;;1978-09-18;MFL;1933-01-01;;2006-07-21
FIN000010003;;FIN;;;15.11;0.00;0.00;;10.20;0.00;NINA;FIN-111-U;FIN-111-U;Uusimaa;;Y;OF6293;N;;;;;FX;;PTM, LLS;136.07;0.00;Fiber/Plastic;;1980-10-01;4L2;1980-01-01;;2002-12-17
FIN000010004;;FIN;;;8.29;0.00;0.00;;10.60;0.00;CANNON;FIN-112-U;FIN-112-U;Uusimaa;;N;;N;;;;;FX;;GNS;70.00;0.00;Wood;;1984-01-01;4L1;1959-01-01;;2000-05-08
FIN000010005;;FIN;;;15.07;0.00;0.00;;10.58;0.00;MORGANA;FIN-113-U;FIN-113-U;Uusimaa;;N;;N;;;;;FX;;GNS;77.23;0.00;Wood;;1958-09-16;4L2;1953-01-01;;1999-05-07
FIN000010006;;FIN;;;30.00;0.00;0.00;;15.48;14.25;JUNY;FIN-1105-T;FIN-1105-T;Turku;;Y;OF8632;Y;;;;;FX;;PTM, NO;262.50;0.00;Wood;;1984-10-16;MFL;1963-01-01;;2008-04-28
FIN000010007;;FIN;;;9.00;0.00;0.00;;11.10;0.00;HÄSTÖ;FIN-115-U;FIN-115-U;Uusimaa;;Y;OF8559;N;;;;;FX;;GNS, LLS;136.07;0.00;Wood;;1970-01-01;MFL;1970-01-01;;2015-03-26
FIN000010008;;FIN;;;10.50;0.00;0.00;;10.80;0.00;MONA;;FIN-116-U;Uusimaa;;Y;OF8588;N;N;N;;;GO;;GNS, NK;161.81;0.00;Fiber/Plastic;;1984-01-01;MFL;1984-01-01;;2020-01-07
FIN000010009;;FIN;;;18.35;0.00;0.00;;12.35;12.34;LENA II;FIN-143-K;FIN-143-K;Kymi;;N;;N;;;;;FX;;PTM, LLS;217.00;0.00;Fiber/Plastic;;1989-01-01;MFL;1989-01-01;;2010-12-01
FIN000010010;;FIN;;;105.00;0.00;0.00;;26.14;24.12;HELGOLAND;FIN-118-U;FIN-118-U;Uusimaa;;Y;OGUZ;Y;;;;;FX;;OTM, NO;596.00;0.00;Metal;;1968-01-01;MFL;1960-01-01;2005-02-10;
FIN000010011;;FIN;;;17.08;0.00;0.00;;11.85;0.00;STENÖ;FIN-119-U;FIN-119-U;Uusimaa;;N;;N;;;;;FX;;OTM, NO;125.00;0.00;Metal;;1984-04-27;4L2;1983-01-01;;2001-11-26
FIN000010012;;FIN;;;44.00;0.00;0.00;;17.70;16.70;IAN;FIN-12-U;FIN-12-U;Uusimaa;;N;;N;;;;;FX;;OTM, NO;250.07;0.00;Wood;;1974-01-01;4L2;1934-01-01;2000-05-26;
FIN000010013;;FIN;;;11.06;0.00;0.00;;11.20;0.00;TACOS;FIN-120-U;FIN-120-U;Uusimaa;;Y;OG6433;N;;;;;FX;;OTM, GNS;93.41;0.00;Fiber/Plastic;;1988-01-01;4L2;1988-01-01;;2002-12-17
FIN000010014;;FIN;;;81.00;0.00;0.00;;24.70;24.28;KELJA;FIN-121-U;FIN-121-U;Uusimaa;;Y;OI4084;Y;;;;;FX;;PTM, LLS;128.71;44.13;Metal;;1988-08-11;4L2;1968-01-01;;1999-09-23
FIN000010015;;FIN;;;7.91;0.00;0.00;;10.35;0.00;JUN;FIN-122-U;FIN-122-U;Uusimaa;;Y;OG3619;N;;;;;FX;;GNS;154.46;0.00;Fiber/Plastic;;1988-01-01;MFL;1988-01-01;;
FIN000010016;;FIN;;;77.00;0.00;0.00;;21.90;21.89;RAMSÖ;FIN-123-U;FIN-123-U;Uusimaa;;Y;OF2531;Y;;;;;FX;;OTM, NO;257.00;10.30;Metal;;1987-01-01;4L2;1987-01-01;;
FIN000010017;;FIN;;;14.39;0.00;0.00;;11.95;0.00;LILLSKÄR;FIN-124-U;FIN-124-U;Uusimaa;;N;;N;;;;;FX;;OTM, LLS;110.32;0.00;Metal;;1988-05-01;MFL;1988-01-01;;2007-08-29
FIN000010018;;FIN;;;16.53;0.00;0.00;;11.98;0.00;SYDVIK;FIN-125-U;FIN-125-U;Uusimaa;;Y;OG3614;N;;;;;FX;;GNS;254.00;0.00;Wood;;1986-05-15;MFL;1986-01-01;;
FIN000010019;;FIN;;;10.17;0.00;0.00;;10.30;0.00;OLGA;FIN-126-U;FIN-126-U;Uusimaa;;Y;OF6638;N;;;;;FX;;LLD, GNS;183.00;0.00;Fiber/Plastic;;1981-04-20;MFL;1980-01-01;;
FIN000010020;;FIN;;;20.76;0.00;0.00;;13.50;13.49;BIRGITTA;FIN-160-V;FIN-160-V;Vaasa;;N;;N;;;;;FX;;OTM, NO;198.59;0.00;Metal;;1983-01-01;MFL;1983-01-01;;2012-11-23
FIN000010021;;FIN;;;12.61;0.00;0.00;;10.95;0.00;Kilohaili;FIN-141-K;FIN-141-K;Kymi;;N;;N;N;N;;;TO;;OTM, GNS;150.00;0.00;Wood;;1984-12-12;MFL;1935-01-01;;
FIN000010022;;FIN;;;25.45;0.00;0.00;;13.70;13.69;LENA;FIN-125-K;FIN-125-K;Kymi;;N;;N;;;;;FX;;OTM, FPO;242.71;0.00;Fiber/Plastic;;1989-05-01;MFL;1989-01-01;;2004-09-28
FIN000010023;;FIN;;;11.11;0.00;0.00;;11.20;0.00;JOHANNA;;FIN-130-U;Uusimaa;;N;;N;N;N;;;LL;;LLD, GNS;90.00;0.00;Wood;;1975-09-22;MFL;1975-09-22;;
FIN000010024;;FIN;;;6.16;0.00;0.00;;11.00;0.00;FIN-131-U;FIN-131-U;FIN-131-U;Uusimaa;;Y;OF8420;N;;;;;FX;;GNS;110.30;0.00;Metal;;1975-01-01;MFL;1975-01-01;;2015-03-26
FIN000010025;;FIN;;;11.69;0.00;0.00;;10.80;0.00;HOLMÖ;FIN-132-U;FIN-132-U;Uusimaa;;Y;OF2616;N;;;;;FX;;PTM, NO;138.00;0.00;Fiber/Plastic;;1982-01-01;4L2;1982-01-01;;2002-10-11
FIN000010026;;FIN;;;42.00;0.00;0.00;;17.10;16.35;SILVA;FIN-133-U;FIN-133-U;Uusimaa;;N;;N;;;;;FX;;OTM, NO;176.52;0.00;Wood;;1981-04-29;4L2;1936-01-01;;1997-06-13
FIN000010027;;FIN;;;59.00;0.00;0.00;;19.20;18.53;TELL-AVIE;FIN-134-U;FIN-134-U;Uusimaa;;Y;OF3456;N;;;;;FX;;OTM, LLS;338.33;14.71;Wood;;1980-03-28;4L2;1960-01-01;;2002-07-22
FIN000010028;;FIN;;;96.00;0.00;0.00;;27.20;25.90;NORDSJÖ;FIN-131-K;FIN-131-K;Kymi;;Y;OGUD;Y;;;;;FX;;OTB, NO;404.52;14.71;Metal;;1968-01-01;MFL;1960-01-01;;2007-03-06
FIN000010029;;FIN;;;197.00;0.00;0.00;;31.30;27.89;HELLE KRISTINA;AAL-123;AAL-123;Åland;;Y;OI9329;Y;;;;;FX;;OTM, NO;441.30;88.26;Metal;;1988-07-27;MFL;1973-01-01;;2004-12-23
FIN000010030;;FIN;;;165.00;0.00;0.00;;26.90;25.48;JULANTA;FIN-137-U;FIN-137-U;Uusimaa;;Y;OIKK;Y;;;;;FX;;OTM, NO;750.00;75.00;Metal;;1979-11-15;MFL;1979-01-01;2005-02-10;
FIN000010031;;FIN;;;165.00;96.76;0.00;;26.09;24.83;WINDÖ;FIN-140-U;FIN-140-U;Uusimaa;;Y;OGUQ;N;;;;;FX;;OTM, NO;338.00;0.00;Wood;;1968-05-29;F21;1958-01-01;;1996-08-30
FIN000010032;;FIN;;;19.23;0.00;0.00;;11.90;0.00;GLITTVÅG;FIN-141-U;FIN-141-U;Uusimaa;;Y;OF3291;N;;;;;FX;;LLD, GNS;139.74;0.00;Wood;;1961-01-01;4L2;1955-01-01;;1999-06-01
FIN000010033;;FIN;;;83.00;0.00;0.00;;22.47;21.12;YVONNE;FIN-163-O;FIN-163-O;Oulu;;Y;OG2935;Y;;;;;FX;;OTM, NO;397.17;0.00;Wood;;1986-06-03;MFL;1954-01-01;;2005-01-25
FIN000010034;;FIN;;;5.55;0.00;0.00;;10.25;0.00;Isabella;;FIN-16-U;Uusimaa;;Y;OF8115;N;N;N;;;GO;;GNS, FYK;84.58;0.00;Fiber/Plastic;;1977-01-01;MFL;1977-01-01;;2019-10-10
FIN000010035;;FIN;;;9.15;0.00;0.00;;10.30;0.00;FIN-17-U;FIN-17-U;FIN-17-U;Uusimaa;;N;;N;;;;;FX;;GNS;117.68;0.00;Fiber/Plastic;;1990-08-20;MFL;1990-01-01;;2014-11-28
FIN000010036;;FIN;;;11.69;0.00;0.00;;11.00;0.00;VINDY;FIN-18-U;FIN-18-U;Uusimaa;;N;;N;;;;;FX;;OTM, GNS;150.00;0.00;Fiber/Plastic;;1971-01-01;4L2;1970-01-01;;1997-10-20
FIN000010037;;FIN;;;70.00;0.00;0.00;;21.16;20.15;WESTKLINT;FIN-19-U;FIN-19-U;Uusimaa;;Y;OF2332;N;;;;;FX;;OTM, NO;243.00;0.00;Wood;;1977-10-07;4L2;1946-01-01;;1997-12-04
FIN000010038;;FIN;;;20.76;0.00;0.00;;14.20;0.00;CILLA;FIN-191-U;FIN-191-U;Uusimaa;;Y;OF8489;N;;;;;FX;;OTM, NO;140.00;0.00;Metal;;1986-07-08;4L2;1986-01-01;;
FIN000010039;;FIN;;;13.65;0.00;0.00;;12.20;0.00;M/S ANNE;;FIN-21-U;Uusimaa;;Y;OF6012;N;N;N;;;LL;;LLD, NK;184.00;0.00;Wood;;1971-01-01;MFL;1971-01-01;;2015-10-06
FIN000010040;;FIN;;;10.96;0.00;0.00;;11.95;0.00;EVÄ;FIN-210-U;FIN-210-U;Uusimaa;;N;;N;;;;;FX;;LLD, NO;66.19;0.00;Metal;;1981-05-29;4L1;1980-01-01;;1999-02-10
FIN000010041;;FIN;;;15.47;0.00;0.00;;11.99;0.00;DUNKER;FIN-31523-V;FIN-31523-V;Vaasa;;N;;N;N;N;;;GO;;GNS;184.00;0.00;Fiber/Plastic;;1989-06-12;MFL;1989-01-01;;
FIN000010042;;FIN;;;7.03;0.00;0.00;;10.70;0.00;HARALD;FIN-212-U;FIN-212-U;Uusimaa;;Y;OF6042;N;;;;;FX;;LLD, NO;75.00;0.00;Wood;;1980-01-01;4L1;1980-01-01;;2002-05-16
FIN000010043;;FIN;;;29.00;0.00;0.00;;14.60;13.40;M/S MERILINTU;FIN-213-U;FIN-213-U;Uusimaa;;Y;OF2605;N;N;N;;;LL;;LLD, GND;250.07;0.00;Metal;;1973-01-01;MFL;1973-01-01;;2025-04-14
FIN000010044;;FIN;;;22.83;0.00;0.00;;14.90;0.00;GRISSLAN II;FIN-214-U;FIN-214-U;Uusimaa;;Y;OI2503;N;;;;;FX;;PTM, LLS;270.00;4.00;Fiber/Plastic;;1990-09-15;MFL;1990-01-01;;2008-01-17
FIN000010045;;FIN;;;23.72;0.00;0.00;;13.80;0.00;JUTTA;FIN-215-U;FIN-215-U;Uusimaa;;Y;OH3596;N;;;;;FX;;LLD, FPO;110.00;3.00;Wood;;1980-08-11;F23;1980-01-01;;1996-09-02
FIN000010046;;FIN;;;16.94;0.00;0.00;;12.00;11.99;HULDA;FIN-216-U;FIN-216-U;Uusimaa;;Y;OF3375;N;N;N;;;LL;;LLD, GNS;243.00;0.00;Fiber/Plastic;;1988-01-01;MFL;1988-01-01;;2025-05-30
FIN000010047;;FIN;;;37.00;0.00;0.00;;15.66;14.98;JETTE;FIN-25-O;FIN-25-O;Oulu;;Y;OF7268;Y;;;;;FX;;LLD, GNS;220.00;12.00;Wood;;1987-08-01;MFL;1941-01-01;;2011-02-21
FIN000010048;230981710;FIN;;;30.00;0.00;0.00;;16.00;14.99;KALKAS;FIN-274-T;FIN-274-T;Turku;;Y;OG7053;Y;Y;Y;;;TO;;OTM, LLD;235.00;0.00;Wood;;1992-08-26;MFL;1944-01-01;;
FIN000010049;;FIN;;;73.00;0.00;0.00;;18.20;15.96;HAVSÖ;FIN-276-T;FIN-276-T;Turku;;Y;OI3009;Y;;;;;FX;;GND, LLD;265.00;22.00;Wood;;1971-01-01;MFL;1970-01-01;;2006-05-17
FIN000010050;;FIN;;;1.98;0.00;0.00;;6.00;0.00;HAI;FIN-222-U;FIN-222-U;Uusimaa;;N;;N;;;;;FX;;LLD, GNS;37.00;0.00;Fiber/Plastic;;1985-01-01;4L4;1985-01-01;;1997-06-13
FIN000010051;;FIN;;;8.10;0.00;0.00;;10.30;0.00;Windi;FIN-223-U;FIN-223-U;Uusimaa;;Y;OF7073;N;N;N;;;WO;;FYK, GNS;96.00;0.00;Fiber/Plastic;;1983-01-01;MFL;1980-01-01;;
FIN000010052;;FIN;;;14.51;0.00;0.00;;12.20;0.00;IRA;FIN-224-U;FIN-224-U;Uusimaa;;Y;OG6839;N;;;;;FX;;LLD, GND;66.19;0.00;Wood;;1986-08-01;4L4;1986-01-01;;1999-02-10
FIN000010053;;FIN;;;6.68;0.00;0.00;;10.20;0.00;VALPURI;FIN-225-U;FIN-225-U;Uusimaa;;Y;OG6555;N;;;;;FX;;LLD, GNS;30.00;0.00;Wood;;1959-01-01;4L1;1959-01-01;;1999-02-10
FIN000010054;;FIN;;;9.32;0.00;0.00;;10.80;0.00;IDA;FIN-226-U;FIN-226-U;Uusimaa;;Y;OF3647;N;;;;;FX;;GND, OTM;190.00;0.00;Fiber/Plastic;;1983-01-01;4L1;1983-01-01;;1999-04-21
FIN000010055;;FIN;;;0.94;0.00;0.00;;4.80;0.00;FIN-227-U;FIN-227-U;FIN-227-U;Uusimaa;;N;;N;;;;;FX;;GNS, NO;15.00;0.00;Metal;;1987-01-01;4L1;1987-01-01;;1999-02-10
FIN000010056;;FIN;;;9.67;0.00;0.00;;11.94;0.00;MAYA;FIN-228-U;FIN-228-U;Uusimaa;;Y;OG4985;N;;;;;FX;;GND, LLD;157.00;0.00;Fiber/Plastic;;1988-06-01;4L1;1988-01-01;;
FIN000010057;230116840;FIN;;;19.35;0.00;0.00;;11.90;0.00;SANNETTE;FIN-229-U;FIN-229-U;Uusimaa;;Y;OF7842;N;N;Y;;;LL;;LLD, GNS;171.00;0.00;Wood;;1985-05-22;MFL;1945-01-01;;
FIN000010058;;FIN;;;4.75;0.00;0.00;;10.30;0.00;LEX;FIN-23-U;FIN-23-U;Uusimaa;;Y;OF7461;N;;;;;FX;;LLD, GND;62.52;0.00;Fiber/Plastic;;1979-01-01;MFL;1979-01-01;;2007-08-29
FIN000010059;;FIN;;;7.83;0.00;0.00;;10.70;0.00;LINDA;FIN-230-U;FIN-230-U;Uusimaa;;Y;OF3282;N;;;;;FX;;LLD, NO;92.50;0.00;Wood;;1973-01-01;MFL;1973-01-01;;2012-04-24
FIN000010060;;FIN;;;6.44;0.00;0.00;;10.35;0.00;SILVERÖ;FIN-231-U;FIN-231-U;Uusimaa;;Y;OF7513;N;;;;;FX;;GND, LLD;186.00;0.00;Fiber/Plastic;;1987-01-01;4L4;1987-01-01;;1997-06-13
FIN000010061;;FIN;;;6.28;0.00;0.00;;10.10;0.00;KATARINA;FIN-232-U;FIN-232-U;Uusimaa;;N;;N;;;;;FX;;LLD, GNS;65.00;0.00;Wood;;1994-12-31;MFL;1966-01-01;;2012-04-04
FIN000010062;;FIN;;;59.18;0.00;0.00;;16.79;16.53;GUNBORG;FIN-2135-K;FIN-2135-K;Kymi;;Y;OF2202;Y;;;;;FX;;GND, LLD;269.93;11.77;Wood;;1970-02-12;MFL;1961-01-01;;2006-04-09
FIN000010063;;FIN;;;117.00;0.00;0.00;;25.50;23.04;TÄRNSKÄR;FIN-2136-K;FIN-2136-K;Kymi;;Y;OG6698;Y;;;;;FX;;GND, LLD;450.00;44.10;Wood;;1989-03-22;MFL;1970-01-01;;2006-04-09
FIN000010064;;FIN;;;7.26;0.00;0.00;;11.20;0.00;MILKARI;FIN-235-U;FIN-235-U;Uusimaa;;N;;N;;;;;FX;;LLD, LLS;250.00;0.00;Fiber/Plastic;;1990-01-01;MFL;1990-01-01;;
FIN000010065;;FIN;;;30.13;0.00;0.00;;14.74;0.00;BELLA II;FIN-236-U;FIN-236-U;Uusimaa;;N;;N;;;;;FX;;LLD, GNS;170.00;0.00;Metal;;1984-12-07;MFL;1982-01-01;;2008-03-06
FIN000010066;;FIN;;;7.26;0.00;0.00;;10.30;0.00;CARINA;FIN-237-U;FIN-237-U;Uusimaa;;Y;OI9276;N;;;;;FX;;LLD, GNS;183.88;0.00;Fiber/Plastic;;1994-12-31;MFL;1981-01-01;;2004-06-03
FIN000010067;;FIN;;;8.18;0.00;0.00;;10.60;0.00;SOTKA;FIN-238-U;FIN-238-U;Uusimaa;;N;;N;;;;;FX;;LLD, NO;51.49;0.00;Wood;;1967-01-01;MFL;1967-01-01;;2005-01-25
FIN000010068;;FIN;;;8.36;0.00;0.00;;10.50;0.00;RITA;FIN-239-U;FIN-239-U;Uusimaa;;Y;OG6695;N;;;;;FX;;LLD, NO;85.00;0.00;Wood;;1985-06-15;4L1;1985-01-01;;1999-01-04
FIN000010069;;FIN;;;12.02;0.00;0.00;;9.98;0.00;CARITA;FIN-24-U;FIN-24-U;Uusimaa;;Y;OF7605;N;;;;;FX;;LLD, NO;138.00;0.00;Fiber/Plastic;;1979-01-01;MFL;1979-01-01;;2007-09-19
FIN000010070;;FIN;;;10.17;0.00;0.00;;10.30;0.00;MUSCA;FIN-240-U;FIN-240-U;Uusimaa;;Y;OG6657;N;;;;;FX;;LLD, GNS;53.69;0.00;Fiber/Plastic;;1983-01-01;4L1;1983-01-01;;2000-05-10
FIN000010071;;FIN;;;6.72;0.00;0.00;;10.60;0.00;MINNI;FIN-241-U;FIN-241-U;Uusimaa;;Y;OG3053;N;;;;;FX;;LLD, GNS;63.00;0.00;Wood;;1975-01-01;MFL;1975-01-01;;2008-08-20
FIN000010072;;FIN;;;10.46;0.00;0.00;;10.90;0.00;TIIRA;FIN-242-U;FIN-242-U;Uusimaa;;Y;OF6582;N;;;;;FX;;LLD, GNS;83.00;0.00;Metal;;1977-01-01;4L1;1977-01-01;;2000-11-01
FIN000010073;;FIN;;;5.57;0.00;0.00;;10.12;0.00;LAVINDA;FIN-243-U;FIN-243-U;Uusimaa;;N;;N;;;;;FX;;LLD, NO;88.26;0.00;Fiber/Plastic;;1989-11-15;4L1;1989-01-01;;1998-09-25
FIN000010074;;FIN;;;6.51;0.00;0.00;;9.99;0.00;Sippan;FIN-244-U;FIN-244-U;Oulu;;N;;N;N;N;;;GO;;GNS, OTB;70.61;0.00;Fiber/Plastic;;1984-01-01;MFL;1984-01-01;;
FIN000010075;;FIN;;;5.61;0.00;0.00;;10.20;0.00;DEILI;FIN-245-U;FIN-245-U;Uusimaa;;Y;OI3442;N;;;;;FX;;LLD, GNS;88.26;0.00;Fiber/Plastic;;1990-01-01;4L1;1989-01-01;;1999-04-21
FIN000010076;;FIN;;;3.41;0.00;0.00;;8.80;0.00;PAMU;FIN-246-U;FIN-246-U;Uusimaa;;N;;N;;;;;FX;;LLD, NO;36.04;0.00;Wood;;1994-01-01;MFL;1994-01-01;;2004-03-03
FIN000010077;;FIN;;;28.00;0.00;0.00;;15.76;13.88;LENITA;FIN-247-U;FIN-247-U;Uusimaa;;N;;N;;;;;FX;;LLD, GND;169.16;2.00;Wood;;1962-01-01;4L4;1962-01-01;;1997-08-26
FIN000010078;;FIN;;;1.95;0.00;0.00;;6.50;0.00;MIA;FIN-248-U;FIN-248-U;Uusimaa;;N;;N;;;;;FX;;LLD, NO;25.00;0.00;Fiber/Plastic;;1994-12-31;4L4;1988-01-01;;1997-06-18
FIN000010079;;FIN;;;22.00;0.00;0.00;;15.18;13.77;MERISAVU;FIN-25-U;FIN-25-U;Uusimaa;;Y;OF2266;Y;;;;;FX;;LLD, NO;154.46;0.00;Metal;;1980-01-01;MFL;1980-01-01;2005-02-10;
FIN000010080;;FIN;;;18.23;0.00;0.00;;11.95;0.00;SUSU;FIN-26-U;FIN-26-U;Uusimaa;;Y;OF6317;N;;;;;FX;;LLD, GND;92.10;0.00;Wood;;1985-07-19;MFL;1985-01-01;;2005-01-13
FIN000010081;230076910;FIN;;;9.97;0.00;0.00;;10.35;0.00;LEA;FIN-27-U;FIN-27-U;Uusimaa;;Y;OI8038;N;N;Y;;;LL;;LLD, GNS;229.48;0.00;Fiber/Plastic;;1994-01-01;MFL;1993-01-01;;
FIN000010082;;FIN;;;9.84;0.00;0.00;;10.64;0.00;ENSI;FIN-28-U;FIN-28-U;Uusimaa;;Y;OF6566;N;;;;;FX;;LLD, GND;95.00;0.00;Metal;;1959-01-01;4L1;1959-01-01;;2000-01-25
FIN000010083;;FIN;;;4.93;0.00;0.00;;8.40;0.00;MARION;FIN-29-U;FIN-29-U;Uusimaa;;Y;OF7585;N;;;;;FX;;LLD, NO;40.45;0.00;Fiber/Plastic;;1980-01-01;4L1;1980-01-01;;1998-10-09
FIN000010084;;FIN;;;1.65;0.00;0.00;;5.40;0.00;FIN-31-U;FIN-31-U;FIN-31-U;Uusimaa;;N;;N;;;;;FX;;FPO, GNS;62.52;0.00;Fiber/Plastic;;1991-08-14;MFL;1991-01-01;;2005-06-20
FIN000010085;;FIN;;;0.61;0.00;0.00;;4.80;0.00;FIN-310-U;FIN-310-U;FIN-310-U;Uusimaa;;N;;N;;;;;FX;;GNS, NO;14.71;0.00;Fiber/Plastic;;1991-01-01;MFL;1991-01-01;;2015-01-27
FIN000010086;;FIN;;;0.81;0.00;0.00;;5.20;0.00;FIN-3100-U;FIN-3100-U;FIN-3100-U;Uusimaa;;N;;N;;;;;FX;;GNS, FPO;13.00;0.00;Wood;;1988-01-01;MFL;1965-01-01;;
FIN000010087;;FIN;;;2.87;0.00;0.00;;9.20;0.00;LILLNEA;FIN-3101-U;FIN-3101-U;Uusimaa;;N;;N;;;;;FX;;GNS, NO;169.16;0.00;Wood;;1958-01-01;MFL;1958-01-01;;2015-03-25
FIN000010088;;FIN;;;10.80;0.00;0.00;;12.00;0.00;NEA;FIN-3102-U;FIN-3102-U;Uusimaa;;N;;N;;;;;FX;;GNS, NO;147.00;0.00;Metal;;1990-10-01;4L4;1990-01-01;;1999-04-21
FIN000010089;;FIN;;;1.30;0.00;0.00;;6.00;0.00;;;FIN-3103-U;Uusimaa;;N;;N;N;N;;;WO;;FIX, GNS;4.41;0.00;Fiber/Plastic;;1981-01-01;MFL;1981-01-01;;2019-05-29
FIN000010090;;FIN;;;0.86;0.00;0.00;;4.90;0.00;FIN-3104-U;FIN-3104-U;FIN-3104-U;Uusimaa;;N;;N;;;;;FX;;GNS, FPO;45.00;0.00;Fiber/Plastic;;1990-08-01;4L1;1990-01-01;;1998-08-28
FIN000010091;;FIN;;;6.68;0.00;0.00;;10.30;0.00;DIANA;FIN-3105-U;FIN-3105-U;Uusimaa;;N;;N;;;;;FX;;GNS, FPO;53.69;0.00;Fiber/Plastic;;1981-01-01;4L1;1981-01-01;;2000-01-25
FIN000010092;;FIN;;;0.62;0.00;0.00;;4.60;0.00;FIN-3106-U;FIN-3106-U;FIN-3106-U;Uusimaa;;N;;N;;;;;FX;;GNS, FPO;15.00;0.00;Wood;;1985-01-01;MFL;1970-01-01;;2005-05-13
FIN000010093;;FIN;;;0.74;0.00;0.00;;4.70;0.00;KLAARA;FIN-3107-U;FIN-3107-U;Uusimaa;;N;;N;;;;;FX;;GNS, NO;14.71;0.00;Fiber/Plastic;;1990-05-30;MFL;1990-01-01;;2015-03-25
FIN000010094;;FIN;;;9.64;0.00;0.00;;11.57;0.00;FIN-3108-U;FIN-3108-U;FIN-3108-U;Uusimaa;;N;;N;;;;;FX;;GNS, FPO;85.00;0.00;Wood;;1974-10-08;4L1;1974-01-01;;2000-01-25
FIN000010095;;FIN;;;0.33;0.00;0.00;;3.80;0.00;;;FIN-3109-U;Uusimaa;;N;;N;N;N;;;GO;;GNS, NK;4.41;0.00;Fiber/Plastic;;1981-01-01;MFL;1981-01-01;;2019-05-29
